UUID, Number of colors, PIE Time,, Imember Time,, Elimination Time,, VCPackCol Time,, Maarouf Time,, Packing Colorable[Y/N]
b95b3da4-6935-437e-b28f-81ea7e3b4e64,2,336.838968276978,,0.066632747650147,,0.078992128372192,,0.017536878585816,,0.010640859603882,,N
2ec5fb0e-728f-449a-b669-d9a97048706e,2,335.014774799347,,0.06090259552002,,0.0687415599823,,0.020585536956787,,0.011589288711548,,N
7b0ac7ff-f51d-4396-bf10-5e4a814a2b7d,2,361.737724542618,373.473056435585,0.066650390625,0.059347724914551,0.075624465942383,0.072901964187622,0.017454385757446,0.018789339065552,0.011210680007935,0.012019181251526,N
cda9f1fc-883b-448a-a5a2-7e91c8c454e8,2,940.626448392868,,0.079736709594727,,0.107268571853638,,0.027127981185913,,0.017597436904907,,N
a3f3a707-f688-4c08-93fe-97b2fb4e8f7a,2,1045.24050998688,,0.08368992805481,,0.075845003128052,,0.026341676712036,,0.019488573074341,,N
d35138ee-4d3c-4e8a-b734-9490395c68f9,2,910.134001493454,,0.073374271392822,,0.098805904388428,,0.023719549179077,,0.016197681427002,,N
d4d38bd8-03ee-4978-bb54-b8364c0a2689,2,1056.37693071365,,0.079258918762207,,0.087813377380371,,0.025281190872192,,0.017458200454712,,N
4adff862-5914-4f32-80e0-ed7e31b071e8,2,917.94057393074,,0.047546625137329,,0.085220575332642,,0.024964570999146,,0.016883134841919,,N
23d36e85-0b47-44f9-91e5-1f0d0d2e0ed2,2,831.86842250824,,0.074553966522217,,0.09531569480896,,0.025025844573975,,0.016794443130493,,N
a937460a-a7d6-4658-b05d-1499d11845cb,2,880.383330583572,,0.081908464431763,,0.096984386444092,,0.02581262588501,,0.016306877136231,,N
162b2586-400f-412d-a4f9-4fd2b73e3312,2,846.479447603226,,0.082417011260986,,0.097890377044678,,0.024999141693115,,0.017034769058228,,N
35ed5be1-4b92-4a1f-bf50-c57c00faf4a0,2,962.23684167862,,0.081711769104004,,0.091054439544678,,0.023971796035767,,0.017340421676636,,N
832cc9c6-c772-408e-b704-7dc34441a83c,2,1002.97288966179,939.425939655304,0.045962810516358,0.073016047477722,0.083331346511841,0.091952967643738,0.023677349090576,0.025092172622681,0.01850152015686,0.017360305786133,N
a857c8f5-b986-4062-bf01-2a66693f4e9a,2,2307.72325825691,,0.066119909286499,,0.1255042552948,,0.031632661819458,,0.022026062011719,,N
f3f516e3-cc55-4ae4-aa82-02c979edcaf3,2,2736.89359021187,,0.06605339050293,,0.097916126251221,,0.035475492477417,,0.025160551071167,,N
6f47cefa-5153-495d-a37e-6a3b9a24e159,2,2329.74306583405,,0.101810216903687,,0.10514497756958,,0.036084413528442,,0.024389266967774,,N
8818ab39-b709-4cbf-b7a1-283a90b4d35a,2,2417.25505208969,,0.101585865020752,,0.12661600112915,,0.031092405319214,,0.021510124206543,,N
8489fcf9-c789-45ae-be28-2f9eb96a7b86,2,2462.14926624298,,0.105709075927734,,0.112857103347778,,0.035256862640381,,0.025790214538574,,N
0cfd4a84-e025-4557-bf7d-d9c0b7e5f79d,2,2360.50877666473,,0.070671081542969,,0.105150938034058,,0.033649206161499,,0.02643084526062,,N
1ee393d7-31ae-4e1a-b5e9-b571e68de9ab,2,2101.02521419525,,0.111602306365967,,0.152303457260132,,0.031763315200806,,0.022310256958008,,N
faf1ca43-3d08-4e76-b785-336d38aa9921,2,2292.85977053642,,0.095773696899414,,0.112437725067139,,0.031211137771607,,0.021264314651489,,N
05b4b45b-0a66-47fc-bca6-18adca85ca82,2,2172.61042189598,,0.103712320327759,,1.34227633476257,,0.038116693496704,,0.023199558258057,,N
b30251d7-e2fa-41e0-bde4-8cfab2049750,2,2116.22756838799,2329.69959843159,0.102112054824829,0.092514991760254,0.137701272964478,0.241790819168091,0.032153129577637,0.033643531799317,0.02073335647583,0.023281455039978,N
--,--,--,,--,,--,,--,,--,,--
--,--,--,,--,,--,,--,,--,,--
98a7d55b-e55d-417a-84c5-13d14e68a934,3,--,,0.040071964263916,,0.190524578094482,,0.013394355773926,,0.018877029418945,,N
c773a309-5e85-4aa6-bc8b-8f8cd245dc22,3,--,,0.039453744888306,,0.137518882751465,,0.015114307403565,,0.019363164901733,,N
40486933-9554-4a49-8d48-3913452ce0df,3,--,,0.038615703582764,,0.162930488586426,,0.014402866363525,,0.018933773040772,,N
f145d8cc-e77f-45cd-9742-1cbb097ddee3,3,--,,0.038763523101807,,0.175737857818604,,0.014634847640991,,0.019233703613281,,N
a385797e-d938-4598-b7ec-70c2595f9153,3,--,,0.037342548370361,,0.157954931259155,,0.013139963150025,,0.019588470458984,,N
4c984b4a-b6e2-4602-8991-5839366c6d62,3,--,,0.037242889404297,,0.159830093383789,,0.01317310333252,,0.019235610961914,,N
f56c6698-abcd-4fcf-96c7-5a0da6945ca6,3,--,,0.038641929626465,,0.169997453689575,,0.014373779296875,,0.019392013549805,,N
f86ce03c-c0f0-41a2-8f61-7ea80545e5c9,3,--,,0.036747217178345,,0.197941064834595,,0.012514352798462,,0.019419431686401,,N
e157515b-4c71-4218-9e2d-b3dd470ce4a6,3,--,,0.037573337554932,,0.16680121421814,,0.013357639312744,,0.018880367279053,,N
49640d72-afa2-47ff-a99e-c23ba8834e67,3,--,,0.040281295776367,0.038473415374756,0.187971353530884,0.170720791816712,0.016242742538452,0.014034795761109,0.020169258117676,0.019309282302856,N
7adf137f-f616-4288-9860-ffd8b9e1154c,3,--,,0.108730792999268,,0.370193719863892,,0.021788120269775,,0.031251668930054,,N
e64cfb15-60cb-4edb-a8ae-54281c3116a1,3,--,,0.074238538742066,,0.439762353897095,,0.021809101104736,,0.028661727905274,,N
14fd2ebc-ff7d-48fd-b90a-b90cb5157f49,3,--,,0.071167230606079,,0.468522548675537,,0.020518064498901,,0.029148578643799,,N
06042f40-3420-485c-baf9-c9a4d8d34af9,3,--,,0.076060056686401,,0.292564392089844,,0.025519847869873,,0.029497623443604,,N
2c565bbd-0a3e-4e06-b947-f2f415b0bdd9,3,--,,0.071382999420166,,0.488974571228027,,0.019898176193237,,0.028109788894653,,N
266e894c-09ae-4f54-a9c4-de767bfae6cd,3,--,,0.071706533432007,,0.354558706283569,,0.021261692047119,,0.027554988861084,,N
08f61aa7-909b-4433-93c8-443398c50c04,3,--,,0.072760343551636,,0.326153039932251,,0.021439552307129,,0.026505708694458,,N
6e273374-a667-4a66-aa0e-f81a33223667,3,--,,0.075106143951416,,0.28645396232605,,0.023783445358276,,0.029193162918091,,N
bd72d942-445f-483a-b07c-43ddc8564ee6,3,--,,0.071545124053955,,0.390367746353149,,0.020150184631348,,0.02748703956604,,N
fec55b98-f734-4671-8a7a-6681cfa4c141,3,--,,0.074223518371582,0.076692128181458,0.395096778869629,0.381264781951904,0.023726940155029,0.021989512443542,0.030472278594971,0.028788256645203,N
a631560c-ca96-41b3-9ff8-7ee73615b642,3,--,,0.205298900604248,,1.10554027557373,,0.032734870910645,,0.036559343338013,,N
74b197b2-cdee-45d6-9fc3-f80e0dc4de79,3,--,,0.168888330459595,,0.905769348144531,,0.034722566604614,,0.044691324234009,,N
086464a6-fda2-4035-a3fd-852b1b46afa8,3,--,,0.167683601379395,,1.34473443031311,,0.032906293869019,,0.044866561889649,,N
9e1d7dff-8bd3-4e30-9797-321d4d32bfa9,3,--,,0.172466039657593,,0.817007064819336,,0.031944274902344,,0.043525218963623,,N
846359f3-b4c6-4825-b3d8-3c4bd932b35b,3,--,,0.165387630462646,,0.849120378494263,,0.030029058456421,,0.037102222442627,,N
e2209a61-de63-4cc0-924f-a86af3a2d93f,3,--,,0.169845104217529,,1.0110912322998,,0.03298282623291,,0.039231061935425,,N
829642c1-fa83-415a-8c2c-3772ec0d7f2f,3,--,,0.171209096908569,,1.07403898239136,,0.030972003936768,,0.042455673217774,,N
b95b3da4-6935-437e-b28f-81ea7e3b4e64,3,--,,0.17017674446106,,1.34170293807983,,0.030139923095703,,0.042469024658203,,N
2ec5fb0e-728f-449a-b669-d9a97048706e,3,--,,0.167293071746826,,1.21666884422302,,0.032485485076904,,0.04289984703064,,N
7b0ac7ff-f51d-4396-bf10-5e4a814a2b7d,3,--,,0.171241044998169,0.172948956489563,1.00964212417603,1.0675315618515,0.030179738998413,0.031909704208374,0.044134378433228,0.041793465614319,N
cda9f1fc-883b-448a-a5a2-7e91c8c454e8,3,--,,0.51177167892456,,1.95579862594605,,0.048499822616577,,0.061055898666382,,N
a3f3a707-f688-4c08-93fe-97b2fb4e8f7a,3,--,,0.479671239852905,,1.49187135696411,,1.00913166999817,,0.057734966278076,,N
d35138ee-4d3c-4e8a-b734-9490395c68f9,3,--,,0.469338655471802,,2.84792494773865,,0.042844295501709,,0.053279638290405,,N
d4d38bd8-03ee-4978-bb54-b8364c0a2689,3,--,,0.47866153717041,,1.83549952507019,,0.047388553619385,,0.059077501296997,,N
4adff862-5914-4f32-80e0-ed7e31b071e8,3,--,,0.469354391098022,,2.14207029342651,,0.04631781578064,,0.057577133178711,,N
23d36e85-0b47-44f9-91e5-1f0d0d2e0ed2,3,--,,0.470901012420654,,2.48581075668335,,0.045674085617066,,0.058270215988159,,N
a937460a-a7d6-4658-b05d-1499d11845cb,3,--,,0.472918510437012,,2.41444206237793,,0.047009944915772,,0.058532476425171,,N
162b2586-400f-412d-a4f9-4fd2b73e3312,3,--,,0.473273992538452,,2.8595449924469,,0.049052953720093,,0.054410934448242,,N
35ed5be1-4b92-4a1f-bf50-c57c00faf4a0,3,--,,0.475563287734985,,2.37947082519531,,0.045453786849976,,0.055370569229126,,N
832cc9c6-c772-408e-b704-7dc34441a83c,3,--,,0.473243713378906,0.477469801902771,1.88297653198242,2.22954099178314,0.043751001358032,0.045936554670334,0.052768707275391,0.056807804107666,N
a857c8f5-b986-4062-bf01-2a66693f4e9a,3,--,,1.49447083473206,,5.53634190559387,,0.063176393508911,,0.077251434326172,,N
f3f516e3-cc55-4ae4-aa82-02c979edcaf3,3,--,,2.3737804889679,,3.02537417411804,,0.062396287918091,,0.07469367980957,,N
6f47cefa-5153-495d-a37e-6a3b9a24e159,3,--,,1.41610407829285,,3.43879508972168,,0.061301708221436,,0.067466735839844,,N
8818ab39-b709-4cbf-b7a1-283a90b4d35a,3,--,,1.42965269088745,,5.15530180931091,,0.065375089645386,,0.08282470703125,,N
8489fcf9-c789-45ae-be28-2f9eb96a7b86,3,--,,1.44281625747681,,4.47317051887512,,0.065499067306519,,0.081000566482544,,N
0cfd4a84-e025-4557-bf7d-d9c0b7e5f79d,3,--,,1.44439625740051,,4.17558598518372,,0.065042972564697,,0.079265117645264,,N
1ee393d7-31ae-4e1a-b5e9-b571e68de9ab,3,--,,1.45268034934998,,8.52514338493347,,0.071449995040894,,0.074617862701416,,N
faf1ca43-3d08-4e76-b785-336d38aa9921,3,--,,1.42956328392029,,4.41209125518799,,0.060536623001099,,0.078483104705811,,N
05b4b45b-0a66-47fc-bca6-18adca85ca82,3,--,,1.44565558433533,,5.62445116043091,,0.071452140808106,,0.0766441822052,,N
b30251d7-e2fa-41e0-bde4-8cfab2049750,3,--,,1.44339323043823,1.53725130558014,7.12228536605835,5.14885406494141,0.06230640411377,0.064853668212891,0.07511568069458,0.076736307144165,N
--,--,--,,--,,--,,--,,--,,--
--,--,--,,--,,--,,--,,--,,--
98a7d55b-e55d-417a-84c5-13d14e68a934,4,--,,0.144621133804321,,4.14615392684937,,0.018915176391602,,0.28954291343689,,N
c773a309-5e85-4aa6-bc8b-8f8cd245dc22,4,--,,0.147912979125977,,2.50772190093994,,0.021556854248047,,0.244870901107788,,Y
40486933-9554-4a49-8d48-3913452ce0df,4,--,,0.147061109542847,,3.40740346908569,,0.020542621612549,,0.286716938018799,,Y
f145d8cc-e77f-45cd-9742-1cbb097ddee3,4,--,,0.12898850440979,,3.71984362602234,,0.020951986312866,,0.269741058349609,,Y
a385797e-d938-4598-b7ec-70c2595f9153,4,--,,0.109699249267578,,3.22796511650085,,0.018274307250977,,0.247453927993774,,Y
4c984b4a-b6e2-4602-8991-5839366c6d62,4,--,,0.109667301177979,,3.03164005279541,,0.017989873886108,,0.232404708862305,,Y
f56c6698-abcd-4fcf-96c7-5a0da6945ca6,4,--,,0.111502170562744,,3.57865595817566,,0.02034854888916,,0.315934181213379,,Y
f86ce03c-c0f0-41a2-8f61-7ea80545e5c9,4,--,,0.109171152114868,,5.61889457702637,,0.017275810241699,,0.293283462524414,,N
e157515b-4c71-4218-9e2d-b3dd470ce4a6,4,--,,0.11010217666626,,3.5699028968811,,0.018484592437744,,0.272319793701172,,Y
49640d72-afa2-47ff-a99e-c23ba8834e67,4,--,,0.112545013427734,0.12312707901001,4.779536485672,3.75877180099487,0.023804664611817,0.019814443588257,0.315070152282715,0.276733803749084,N
7adf137f-f616-4288-9860-ffd8b9e1154c,4,--,,0.413332462310791,,14.4257793426514,,0.031499862670899,,0.412772417068482,,N
e64cfb15-60cb-4edb-a8ae-54281c3116a1,4,--,,0.385624408721924,,19.1913213729858,,0.031749486923218,,0.772203922271729,,N
14fd2ebc-ff7d-48fd-b90a-b90cb5157f49,4,--,,0.386197328567505,,21.4808218479156,,0.030232191085816,,0.816562175750732,,N
06042f40-3420-485c-baf9-c9a4d8d34af9,4,--,,0.393209218978882,,9.94337129592896,,0.038566827774048,,0.305019617080688,,Y
2c565bbd-0a3e-4e06-b947-f2f415b0bdd9,4,--,,0.385469198226929,,21.2116565704346,,0.029165029525757,,0.70604944229126,,N
266e894c-09ae-4f54-a9c4-de767bfae6cd,4,--,,0.390170574188232,,12.3731150627136,,0.031796932220459,,0.573663473129272,,N
08f61aa7-909b-4433-93c8-443398c50c04,4,--,,0.389986515045166,,11.2454540729523,,0.031823873519898,,0.598434686660767,,Y
6e273374-a667-4a66-aa0e-f81a33223667,4,--,,1.2965612411499,,10.7452199459076,,0.036028623580933,,0.393263816833496,,Y
bd72d942-445f-483a-b07c-43ddc8564ee6,4,--,,0.381552457809448,,17.0353879928589,,0.029256343841553,,0.526416540145874,,N
fec55b98-f734-4671-8a7a-6681cfa4c141,4,--,,0.384193897247314,0.480629730224609,16.7343029975891,15.4386430501938,0.035380125045776,0.032549929618836,0.642552137374878,0.574693822860718,N
a631560c-ca96-41b3-9ff8-7ee73615b642,4,--,,1.6158709526062,,79.3196241855621,,0.05728816986084,,0.858563184738159,,N
74b197b2-cdee-45d6-9fc3-f80e0dc4de79,4,--,,1.64937734603882,,64.3982899188995,,0.055399417877197,,0.981751203536987,,N
086464a6-fda2-4035-a3fd-852b1b46afa8,4,--,,1.59523892402649,,117.974921941757,,0.050806760787964,,0.917935609817505,,N
9e1d7dff-8bd3-4e30-9797-321d4d32bfa9,4,--,,1.61279988288879,,61.1358215808868,,0.053691625595093,,0.795638799667358,,Y
846359f3-b4c6-4825-b3d8-3c4bd932b35b,4,--,,2.63390874862671,,64.0872280597687,,0.04679536819458,,0.62788724899292,,N
e2209a61-de63-4cc0-924f-a86af3a2d93f,4,--,,1.59685659408569,,77.4857070446014,,0.050888538360596,,0.981264352798462,,Y
829642c1-fa83-415a-8c2c-3772ec0d7f2f,4,--,,1.62171053886414,,90.8876695632935,,0.045390844345093,,1.43813610076904,,N
b95b3da4-6935-437e-b28f-81ea7e3b4e64,4,--,,1.59462261199951,,117.099851131439,,0.045726299285889,,1.26084613800049,,N
2ec5fb0e-728f-449a-b669-d9a97048706e,4,--,,1.61122536659241,,113.492211580277,,0.05182147026062,,0.895825862884522,,N
7b0ac7ff-f51d-4396-bf10-5e4a814a2b7d,4,--,,2.53861260414124,1.807022356987,78.4201962947846,86.430152130127,0.046565055847168,0.050437355041504,0.91244626045227,0.967029476165772,N
cda9f1fc-883b-448a-a5a2-7e91c8c454e8,4,--,,8.12062501907349,,276.370413064957,,0.076165199279785,,1.98248386383057,,Y
a3f3a707-f688-4c08-93fe-97b2fb4e8f7a,4,--,,8.08448886871338,,195.247411966324,,0.085187196731567,,1.11525726318359,,Y
d35138ee-4d3c-4e8a-b734-9490395c68f9,4,--,,8.07688474655151,,439.769764900208,,0.078223705291748,,2.01727795600891,,N
d4d38bd8-03ee-4978-bb54-b8364c0a2689,4,--,,8.07496237754822,,232.942272186279,,0.081680059432983,,1.50321006774902,,N
4adff862-5914-4f32-80e0-ed7e31b071e8,4,--,,8.09587955474854,,292.781348705292,,0.083278179168701,,1.50957012176514,,N
23d36e85-0b47-44f9-91e5-1f0d0d2e0ed2,4,--,,8.07810568809509,,356.767634391785,,0.07982349395752,,1.7851140499115,,N
a937460a-a7d6-4658-b05d-1499d11845cb,4,--,,8.07272338867188,,318.942020893097,,0.07755970954895,,1.51771306991577,,N
162b2586-400f-412d-a4f9-4fd2b73e3312,4,--,,8.10086131095886,,411.747536659241,,0.095515489578247,,1.49116063117981,,N
35ed5be1-4b92-4a1f-bf50-c57c00faf4a0,4,--,,7.14135003089905,,298.333955049515,,0.081865787506104,,1.18107128143311,,Y
832cc9c6-c772-408e-b704-7dc34441a83c,4,--,,8.07995629310608,7.99258372783661,285.723168849945,310.862552666664,0.079850673675537,0.081914949417114,1.4002788066864,1.55031371116638,Y
a857c8f5-b986-4062-bf01-2a66693f4e9a,4,--,,35.3639140129089,,1166.022616148,,0.13705587387085,,2.10807657241821,,N
f3f516e3-cc55-4ae4-aa82-02c979edcaf3,4,--,,35.4460988044739,,528.980660200119,,0.11399245262146,,1.86262679100037,,Y
6f47cefa-5153-495d-a37e-6a3b9a24e159,4,--,,35.33855509758,,775.359986543655,,0.17141580581665,,1.09124064445496,,N
8818ab39-b709-4cbf-b7a1-283a90b4d35a,4,--,,35.4400994777679,,976.150343894959,,0.138191938400269,,2.40776824951172,,N
8489fcf9-c789-45ae-be28-2f9eb96a7b86,4,--,,35.4390351772308,,952.11522936821,,0.157117128372192,,2.39638042449951,,Y
0cfd4a84-e025-4557-bf7d-d9c0b7e5f79d,4,--,,35.4819352626801,,796.561934947968,,0.128546953201294,,2.85780835151672,,N
1ee393d7-31ae-4e1a-b5e9-b571e68de9ab,4,--,,35.435644865036,,1526.51516413689,,0.207194805145264,,2.71756482124329,,N
faf1ca43-3d08-4e76-b785-336d38aa9921,4,--,,35.4714987277985,,816.846264839172,,0.130227327346802,,1.99423503875732,,N
05b4b45b-0a66-47fc-bca6-18adca85ca82,4,--,,35.4264323711395,,1142.27572083473,,0.174995899200439,,2.42406344413757,,N
b30251d7-e2fa-41e0-bde4-8cfab2049750,4,--,,35.4687848091125,35.4311998605728,1368.08764243126,1004.8915563345,0.12859034538269,0.148732852935791,3.02680373191833,2.2886568069458,N
--,--,--,,--,,--,,--,,--,,--
--,--,--,,--,,--,,--,,--,,--
98a7d55b-e55d-417a-84c5-13d14e68a934,5,--,,--,,--,,0.026787519454956,,105.012154102325,,Y
c773a309-5e85-4aa6-bc8b-8f8cd245dc22,5,--,,--,,--,,0.030181646347046,,32.7050626277924,,Y
40486933-9554-4a49-8d48-3913452ce0df,5,--,,--,,--,,0.028054237365723,,54.5372231006622,,Y
f145d8cc-e77f-45cd-9742-1cbb097ddee3,5,--,,--,,--,,0.028268337249756,,77.3520729541779,,Y
a385797e-d938-4598-b7ec-70c2595f9153,5,--,,--,,--,,0.024457216262817,,26.1887247562408,,Y
4c984b4a-b6e2-4602-8991-5839366c6d62,5,--,,--,,--,,0.023910760879517,,14.8249332904816,,Y
f56c6698-abcd-4fcf-96c7-5a0da6945ca6,5,--,,--,,--,,0.027222156524658,,78.0917448997498,,Y
f86ce03c-c0f0-41a2-8f61-7ea80545e5c9,5,--,,--,,--,,0.024122953414917,,106.442059993744,,Y
e157515b-4c71-4218-9e2d-b3dd470ce4a6,5,--,,--,,--,,0.024576663970947,,34.993438243866,,Y
49640d72-afa2-47ff-a99e-c23ba8834e67,5,--,,--,,--,,0.032006025314331,,47.9347388744354,,Y
7adf137f-f616-4288-9860-ffd8b9e1154c,5,--,,--,,--,,0.078867197036743,,78.2726702690125,,Y
e64cfb15-60cb-4edb-a8ae-54281c3116a1,5,--,,--,,--,,0.044575452804566,,435.942659139633,,Y
14fd2ebc-ff7d-48fd-b90a-b90cb5157f49,5,--,,--,,--,,0.043973684310913,,537.089495897293,,Y
06042f40-3420-485c-baf9-c9a4d8d34af9,5,--,,--,,--,,0.0557119846344,,22.7692391872406,,Y
2c565bbd-0a3e-4e06-b947-f2f415b0bdd9,5,--,,--,,--,,0.041781902313233,,503.268436431885,,Y
266e894c-09ae-4f54-a9c4-de767bfae6cd,5,--,,--,,--,,0.046073198318482,,121.917061090469,,Y
08f61aa7-909b-4433-93c8-443398c50c04,5,--,,--,,--,,0.049868822097778,,114.408664464951,,Y
6e273374-a667-4a66-aa0e-f81a33223667,5,--,,--,,--,,0.051131725311279,,141.811015367508,,Y
bd72d942-445f-483a-b07c-43ddc8564ee6,5,--,,--,,--,,0.042061567306519,,106.774527549744,,Y
fec55b98-f734-4671-8a7a-6681cfa4c141,5,--,,--,,--,,0.049390077590942,,313.014187812805,,Y
